Age,Height,Weight,FAVC,FCVC,NCP,SCC,SMOKE,CH2O,family_history_with_overweight,FAF,TUE,Gender_Male,CALC_Frequently,CALC_Sometimes,CALC_no,CAEC_Frequently,CAEC_Sometimes,CAEC_no,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking
25.524336,1.668931,104.768318,1,809,477,0,0,243,1,139,615,False,False,True,False,False,True,False,False,False,True,False
20.908785,1.700996,126.490236,1,809,477,0,0,145,1,314,452,False,False,True,False,False,True,False,False,False,True,False
20.781751,1.734092,125.117633,1,809,477,0,0,297,1,357,346,False,False,True,False,False,True,False,False,False,True,False
21.289104,1.708291,130.986338,1,809,477,0,0,129,1,947,806,False,False,True,False,False,True,False,False,False,True,False
21.210732,1.716497,130.871127,1,809,477,0,0,178,1,945,803,False,False,True,False,False,True,False,False,False,True,False
26.0,1.62495,111.00492,1,809,477,0,0,1071,1,0,258,False,False,True,False,False,True,False,False,False,True,False
26.0,1.594776,110.640929,1,809,477,0,0,1015,1,0,348,False,False,True,False,False,True,False,False,False,True,False
26.0,1.626503,110.818757,1,809,477,0,0,1078,1,0,230,False,False,True,False,False,True,False,False,False,True,False
26.0,1.624576,110.803117,1,809,477,0,0,1073,1,0,222,False,False,True,False,False,True,False,False,False,True,False
21.656907,1.729099,134.842656,1,809,477,0,0,227,1,1017,715,False,False,True,False,False,True,False,False,False,True,False
21.760734,1.73581,135.346677,1,809,477,0,0,985,1,899,708,False,False,True,False,False,True,False,False,False,True,False
21.028989,1.748524,133.878843,1,809,477,0,0,1194,1,827,674,False,False,True,False,False,True,False,False,False,True,False
21.282238,1.748951,133.662583,1,809,477,0,0,767,1,895,689,False,False,True,False,False,True,False,False,False,True,False
20.388049,1.777971,137.785027,1,809,477,0,0,1069,1,892,581,False,False,True,False,False,True,False,False,False,True,False
21.022206,1.73995,135.693381,1,809,477,0,0,356,1,643,637,False,False,True,False,False,True,False,False,False,True,False
20.102241,1.816868,153.959945,1,809,477,0,0,864,1,1009,776,False,False,True,False,False,True,False,False,False,True,False
21.291969,1.8002,155.242672,1,809,477,0,0,819,1,613,543,False,False,True,False,False,True,False,False,False,True,False
20.530998,1.74647,133.644711,1,809,477,0,0,1215,1,897,622,False,False,True,False,False,True,False,False,False,True,False
18.976968,1.759091,133.903612,1,809,477,0,0,1188,1,810,599,False,False,True,False,False,True,False,False,False,True,False
20.924956,1.752531,133.618706,1,809,477,0,0,1208,1,825,630,False,False,True,False,False,True,False,False,False,True,False
21.28253,1.761773,133.903469,1,809,477,0,0,1211,1,785,654,False,False,True,False,False,True,False,False,False,True,False
26.0,1.633195,111.883747,1,809,477,0,0,995,1,0,126,False,False,True,False,False,True,False,False,False,True,False
26.0,1.633945,111.9307,1,809,477,0,0,1052,1,0,135,False,False,True,False,False,True,False,False,False,True,False
26.0,1.641601,111.830924,1,809,477,0,0,954,1,0,171,False,False,True,False,False,True,False,False,False,True,False
26.0,1.641132,111.841706,1,809,477,0,0,991,1,0,176,False,False,True,False,False,True,False,False,False,True,False
25.999174,1.638218,104.810024,1,809,477,0,0,1035,1,69,492,False,False,True,False,False,True,False,False,False,True,False
25.999942,1.627483,104.881994,1,809,477,0,0,967,1,134,322,False,False,True,False,False,True,False,False,False,True,False
26.0,1.610225,104.936381,1,809,477,0,0,188,1,0,414,False,False,True,False,False,True,False,False,False,True,False
26.0,1.61739,105.013901,1,809,477,0,0,172,1,0,416,False,False,True,False,False,True,False,False,False,True,False
23.365041,1.744319,133.45249,1,809,477,0,0,1168,1,704,641,False,False,True,False,False,True,False,False,False,True,False
23.421726,1.755467,133.478611,1,809,477,0,0,1174,1,738,623,False,False,True,False,False,True,False,False,False,True,False
18.826782,1.746416,133.747012,1,809,477,0,0,1186,1,804,567,False,False,True,False,False,True,False,False,False,True,False
18.94093,1.746411,133.676663,1,809,477,0,0,1190,1,836,638,False,False,True,False,False,True,False,False,False,True,False
25.921678,1.611452,102.363149,1,809,477,0,0,41,1,43,755,False,False,True,False,False,True,False,False,False,True,False
25.940153,1.596813,102.320437,1,809,477,0,0,2,1,12,444,False,False,True,False,False,True,False,False,False,True,False
25.999636,1.610126,102.686908,1,809,477,0,0,28,1,96,840,False,False,True,False,False,True,False,False,False,True,False
25.907833,1.623113,102.555691,1,809,477,0,0,56,1,57,417,False,False,True,False,False,True,False,False,False,True,False
25.991194,1.618348,104.94582,1,809,477,0,0,891,1,50,523,False,False,True,False,False,True,False,False,False,True,False
25.993154,1.609401,104.854928,1,809,477,0,0,987,1,68,628,False,False,True,False,False,True,False,False,False,True,False
25.988668,1.621671,105.313967,1,809,477,0,0,47,1,87,331,False,False,True,False,False,True,False,False,False,True,False
25.976209,1.614484,104.999403,1,809,477,0,0,141,1,76,418,False,False,True,False,False,True,False,False,False,True,False
18.743587,1.789143,138.202869,1,809,477,0,0,1163,1,443,525,False,False,True,False,False,True,False,False,False,True,False
20.323767,1.774207,138.143162,1,809,477,0,0,1153,1,872,547,False,False,True,False,False,True,False,False,False,True,False
21.394047,1.792933,137.832414,1,809,477,0,0,1053,1,748,741,False,False,True,False,False,True,False,False,False,True,False
21.838323,1.758959,137.79299,1,809,477,0,0,1017,1,994,722,False,False,True,False,False,True,False,False,False,True,False
18.20634,1.807406,141.799429,1,809,477,0,0,901,1,1064,683,False,False,True,False,False,True,False,False,False,True,False
18.532826,1.75091,142.545183,1,809,477,0,0,840,1,753,710,False,False,True,False,False,True,False,False,False,True,False
20.438478,1.805803,153.149491,1,809,477,0,0,852,1,464,513,False,False,True,False,False,True,False,False,False,True,False
20.796266,1.796538,152.473675,1,809,477,0,0,807,1,491,684,False,False,True,False,False,True,False,False,False,True,False
26.0,1.634894,111.946321,1,809,477,0,0,1099,1,0,66,False,False,True,False,False,True,False,False,False,True,False
26.0,1.639524,111.945588,1,809,477,0,0,1101,1,0,56,False,False,True,False,False,True,False,False,False,True,False
26.0,1.643017,111.720238,1,809,477,0,0,1009,1,0,127,False,False,True,False,False,True,False,False,False,True,False
26.0,1.641849,111.682693,1,809,477,0,0,1008,1,0,206,False,False,True,False,False,True,False,False,False,True,False
26.0,1.621167,104.947703,1,809,477,0,0,971,1,0,307,False,False,True,False,False,True,False,False,False,True,False
25.992898,1.638075,105.036522,1,809,477,0,0,870,1,26,464,False,False,True,False,False,True,False,False,False,True,False
26.0,1.60937,105.407313,1,809,477,0,0,983,1,0,426,False,False,True,False,False,True,False,False,False,True,False
26.0,1.608283,105.359688,1,809,477,0,0,905,1,0,424,False,False,True,False,False,True,False,False,False,True,False
25.951737,1.629442,104.835346,1,809,477,0,0,758,1,45,443,False,False,True,False,False,True,False,False,False,True,False
25.982261,1.629225,104.838425,1,809,477,0,0,958,1,24,454,False,False,True,False,False,True,False,False,False,True,False
25.470652,1.680218,104.807284,1,809,477,0,0,240,1,163,612,False,False,True,False,False,True,False,False,False,True,False
25.289428,1.686033,104.772164,1,809,477,0,0,177,1,185,799,False,False,True,False,False,True,False,False,False,True,False
25.696073,1.662978,110.930509,1,809,477,0,0,363,1,25,187,False,False,True,False,False,True,False,False,False,True,False
25.561868,1.675185,110.621723,1,809,477,0,0,268,1,98,294,False,False,True,False,False,True,False,False,False,True,False
25.834018,1.62456,110.10589,1,809,477,0,0,432,1,19,344,False,False,True,False,False,True,False,False,False,True,False
25.895546,1.626179,110.074019,1,809,477,0,0,515,1,22,333,False,False,True,False,False,True,False,False,False,True,False
19.035557,1.682594,127.427458,1,809,477,0,0,249,1,795,516,False,False,True,False,False,True,False,False,False,True,False
18.634286,1.669354,126.088301,1,809,477,0,0,92,1,516,739,False,False,True,False,False,True,False,False,False,True,False
20.700876,1.68838,121.889803,1,809,477,0,0,210,1,642,409,False,False,True,False,False,True,False,False,False,True,False
20.741442,1.694439,122.813033,1,809,477,0,0,234,1,527,682,False,False,True,False,False,True,False,False,False,True,False
21.695892,1.755476,133.870501,1,809,477,0,0,505,1,800,753,False,False,True,False,False,True,False,False,False,True,False
21.635977,1.748106,133.259033,1,809,477,0,0,489,1,870,773,False,False,True,False,False,True,False,False,False,True,False
21.232659,1.719913,131.567481,1,809,477,0,0,348,1,915,795,False,False,True,False,False,True,False,False,False,True,False
21.008297,1.723587,131.929712,1,809,477,0,0,364,1,910,697,False,False,True,False,False,True,False,False,False,True,False
25.962949,1.623812,109.996742,1,809,477,0,0,853,1,2,357,False,False,True,False,False,True,False,False,False,True,False
26.0,1.624099,109.978402,1,809,477,0,0,933,1,0,293,False,False,True,False,False,True,False,False,False,True,False
26.0,1.632983,111.157811,1,809,477,0,0,1014,1,0,194,False,False,True,False,False,True,False,False,False,True,False
26.0,1.640745,110.919646,1,809,477,0,0,1042,1,0,229,False,False,True,False,False,True,False,False,False,True,False
26.0,1.629727,111.275646,1,809,477,0,0,914,1,0,190,False,False,True,False,False,True,False,False,False,True,False
26.0,1.624134,111.531208,1,809,477,0,0,984,1,0,157,False,False,True,False,False,True,False,False,False,True,False
25.964788,1.623938,109.984263,1,809,477,0,0,900,1,1,332,False,False,True,False,False,True,False,False,False,True,False
25.994949,1.593321,110.168166,1,809,477,0,0,889,1,3,381,False,False,True,False,False,True,False,False,False,True,False
20.952737,1.730333,132.116491,1,809,477,0,0,359,1,930,631,False,False,True,False,False,True,False,False,False,True,False
20.978166,1.721057,132.054793,1,809,477,0,0,362,1,928,662,False,False,True,False,False,True,False,False,False,True,False
21.67447,1.71978,132.262558,1,809,477,0,0,411,1,880,775,False,False,True,False,False,True,False,False,False,True,False
21.568951,1.699315,133.10761,1,809,477,0,0,389,1,964,764,False,False,True,False,False,True,False,False,False,True,False
23.647935,1.681394,114.479459,1,809,477,0,0,881,1,182,554,False,False,True,False,False,True,False,False,False,True,False
24.196367,1.697421,114.482386,1,809,477,0,0,1219,1,248,449,False,False,True,False,False,True,False,False,False,True,False
24.284833,1.650726,113.774198,1,809,477,0,0,1109,1,228,397,False,False,True,False,False,True,False,False,False,True,False
24.693108,1.667383,112.982549,1,809,477,0,0,1209,1,221,184,False,False,True,False,False,True,False,False,False,True,False
18.862264,1.746277,128.705761,1,809,477,0,0,862,1,569,530,False,False,True,False,False,True,False,False,False,True,False
18.423482,1.735461,126.798173,1,809,477,0,0,848,1,860,740,False,False,True,False,False,True,False,False,False,True,False
20.394082,1.747714,128.148108,1,809,477,0,0,762,1,328,676,False,False,True,False,False,True,False,False,False,True,False
20.217015,1.71582,129.466541,1,809,477,0,0,398,1,832,696,False,False,True,False,False,True,False,False,False,True,False
21.330178,1.747987,147.296186,1,809,477,0,0,814,1,790,566,False,False,True,False,False,True,False,False,False,True,False
19.528936,1.817917,142.559161,1,809,477,0,0,962,1,1040,597,False,False,True,False,False,True,False,False,False,True,False
19.364339,1.80835,150.51648,1,809,477,0,0,793,1,954,705,False,False,True,False,False,True,False,False,False,True,False
21.131526,1.739457,150.37757,1,809,477,0,0,805,1,878,537,False,False,True,False,False,True,False,False,False,True,False
19.012872,1.742062,133.779919,1,809,477,0,0,1067,1,817,657,False,False,True,False,False,True,False,False,False,True,False
18.469086,1.741925,133.017105,1,809,477,0,0,904,1,869,517,False,False,True,False,False,True,False,False,False,True,False
21.572114,1.751067,133.845064,1,809,477,0,0,1107,1,796,743,False,False,True,False,False,True,False,False,False,True,False
21.680123,1.749118,133.955091,1,809,477,0,0,1157,1,786,742,False,False,True,False,False,True,False,False,False,True,False
24.469756,1.663341,113.077187,1,809,477,0,0,1007,1,217,221,False,False,True,False,False,True,False,False,False,True,False
25.12791,1.668537,112.555456,1,809,477,0,0,1195,1,106,37,False,False,True,False,False,True,False,False,False,True,False
25.986368,1.668951,112.249699,1,809,477,0,0,1227,1,48,124,False,False,True,False,False,True,False,False,False,True,False
25.951979,1.661712,112.098616,1,809,477,0,0,1242,1,198,74,False,False,True,False,False,True,False,False,False,True,False
26.0,1.633442,111.821817,1,809,477,0,0,953,1,0,195,False,False,True,False,False,True,False,False,False,True,False
26.0,1.63302,111.863186,1,809,477,0,0,975,1,0,200,False,False,True,False,False,True,False,False,False,True,False
26.0,1.633887,111.878132,1,809,477,0,0,997,1,0,108,False,False,True,False,False,True,False,False,False,True,False
26.0,1.643421,111.939983,1,809,477,0,0,1092,1,0,84,False,False,True,False,False,True,False,False,False,True,False
26.0,1.640535,111.555967,1,809,477,0,0,1011,1,0,163,False,False,True,False,False,True,False,False,False,True,False
26.0,1.626483,111.357062,1,809,477,0,0,994,1,0,153,False,False,True,False,False,True,False,False,False,True,False
26.0,1.64599,111.922491,1,809,477,0,0,1136,1,0,91,False,False,True,False,False,True,False,False,False,True,False
26.0,1.643892,111.884535,1,809,477,0,0,1118,1,0,86,False,False,True,False,False,True,False,False,False,True,False
25.97731,1.617817,104.950776,1,809,477,0,0,380,1,6,422,False,False,True,False,False,True,False,False,False,True,False
25.955014,1.626449,104.879602,1,809,477,0,0,648,1,71,468,False,False,True,False,False,True,False,False,False,True,False
25.996716,1.62658,105.037203,1,809,477,0,0,817,1,15,387,False,False,True,False,False,True,False,False,False,True,False
25.992348,1.606474,104.954291,1,809,477,0,0,813,1,63,442,False,False,True,False,False,True,False,False,False,True,False
25.974446,1.628855,108.090006,1,809,477,0,0,399,1,77,361,False,False,True,False,False,True,False,False,False,True,False
25.777565,1.628205,107.378702,1,809,477,0,0,925,1,32,380,False,False,True,False,False,True,False,False,False,True,False
25.722004,1.62847,107.218949,1,809,477,0,0,911,1,66,352,False,False,True,False,False,True,False,False,False,True,False
25.765628,1.627839,108.10736,1,809,477,0,0,806,1,51,313,False,False,True,False,False,True,False,False,False,True,False
21.016849,1.724268,133.033523,1,809,477,0,0,347,1,855,756,False,False,True,False,False,True,False,False,False,True,False
21.682367,1.732383,133.043941,1,809,477,0,0,325,1,842,783,False,False,True,False,False,True,False,False,False,True,False
21.285965,1.72692,131.335786,1,809,477,0,0,418,1,950,737,False,False,True,False,False,True,False,False,False,True,False
20.976842,1.71073,131.408528,1,809,477,0,0,387,1,924,747,False,False,True,False,False,True,False,False,False,True,False
21.982942,1.748584,133.742943,1,809,477,0,0,560,1,761,467,False,False,True,False,False,True,False,False,False,True,False
22.524036,1.752206,133.689352,1,809,477,0,0,615,1,788,503,False,False,True,False,False,True,False,False,False,True,False
24.361936,1.73945,133.346641,1,809,477,0,0,1181,1,661,458,False,False,True,False,False,True,False,False,False,True,False
23.664709,1.738836,133.472641,1,809,477,0,0,1189,1,601,568,False,False,True,False,False,True,False,False,False,True,False
